page_title,users_reverted_past_1_week
Kaathuvaakula Rendu Kaadhal,17
Acharya (2022 film),16
Joseph Kallarangatt,15
Sarkaru Vaari Paata,11
Rajputisation,11
K.G.F: Chapter 2,10
Chicken tikka masala,10
Gautama Buddha,8
Jishnu Raghavan,8
Gangubai Kothewali,7
