page_title,change_from_last_week
Joseph Kallarangatt,14
Kaathuvaakula Rendu Kaadhal,10
Rajputisation,9
Chicken tikka masala,9
Gautama Buddha,7
Jishnu Raghavan,7
Kempegowda International Airport,6
Dravidian languages,6
Gyanvapi Mosque,6
Rahul Shivshankar,6
