page_title,change_from_last_week
2025 Bihar Legislative Assembly election,8
Indian Peace Keeping Force,5
Khap,3
Rabri Devi,3
Hanumangarh Assembly constituency,3
Insurgency in Northeast India,2
Hindu Mahasabha,2
Shashi Tharoor,2
Babbar Khalsa,2
Nambala Keshava Rao,2
