page_title,users_reverted_past_1_week
2025 Bihar Legislative Assembly election,8
Indian Peace Keeping Force,5
Khap,3
Rabri Devi,3
Hanumangarh Assembly constituency,3
2014 Indian general election in Andhra Pradesh,2
2019 Andhra Pradesh Legislative Assembly election,2
2018 Telangana Legislative Assembly election,2
Insurgency in Northeast India,2
Hindu Mahasabha,2
