page_title,users_reverted_past_1_week
Jayaprada,7
Janata Party,5
Jammu & Kashmir National Conference,4
Om Prakash Chautala,4
Hindutva pseudohistory,4
Huseyn Shaheed Suhrawardy,3
N. Chandrababu Naidu,3
Narendra Modi,3
Muradnagar Assembly constituency,3
Sobha Surendran,3
