page_title,change_from_last_week
Maqbool Bhat,4
Suresh Prabhu,3
Uttarpara (Vidhan Sabha constituency),2
2025 Bihar Legislative Assembly election,2
Rashtriya Swayamsevak Sangh,2
Lord Mountbatten,2
J. Jayalalithaa,2
Jowai Assembly constituency,2
Rashtriya Lok Janshakti Party,2
Jagdeep Dhankhar,2
