page_title,users_reverted_past_1_week
Bigg Boss (Tamil TV series) season 8,99
Fateh (2025 film),37
Bigg Boss (Hindi TV series) season 18,22
Thalapathy 69,16
Madha Gaja Raja,16
Pushpa 2: The Rule,15
Emergency (2025 film),12
Kajari,11
Next Delhi Legislative Assembly election,10
Kalki 2898 AD,10
