page_title,change_from_last_week
Air India Flight 171,17
IIT Delhi,11
Nimisha Priya,9
2024 Reasi attack,8
Asrani,8
B. Saroja Devi,8
Prabhas filmography,8
Veerendra Heggade,7
Dhadak 2,6
Hindu deities,5
