page_title,users_reverted_past_1_week
Dinesh Vijan's horror-comedy universe,31
Stree 2,15
2024–25 Indian Super League,9
Raksha Bandhan,9
Vedaa,8
Kanguva,8
Guntur Kaaram,8
2024 Durand Cup,8
Venkateswara,8
Stree (2018 film),7
