page_title,change_from_last_week
Reservation in India,5
Tamilaga Vettri Kazhagam,5
Indira Gandhi,4
Kapil Sibal,3
Dalits in Bihar,3
Prashant Kishor,2
Chiranjeevi,2
Rahul Gandhi,2
Muhammad Iqbal,2
Rajiv Gandhi,2
