page_title,users_reverted_past_1_week
Ek Villain Returns,19
Rocketry: The Nambi Effect,18
777 Charlie,11
Bhojpuri language,10
Nambi Narayanan,10
Battle of Buxar,10
"Aurangabad district, Maharashtra",9
2022–23 Indian Super League season,9
Rangasthalam (soundtrack),7
Saurashtra people,7
