page_title,users_reverted_past_1_week
Next Telangana Legislative Assembly election,22
2023 Madhya Pradesh Legislative Assembly election,15
2023 Rajasthan Legislative Assembly election,15
Telangana Legislative Assembly,10
Next Andhra Pradesh Legislative Assembly election,6
Next Chhattisgarh Legislative Assembly election,5
Sidhu Moose Wala,4
2008 Mumbai attacks,4
2018 Telangana Legislative Assembly election,4
Madan Mohan Malaviya,3
