page_title,change_from_last_week
2023 Uttarakhand tunnel rescue,8
Kolkata metropolitan area,8
Paruthiveeran,8
Lokesh Kanagaraj,8
Gujarat Titans,8
Nimrit Ahluwalia,6
Silchar,6
Udumalaipettai,6
Battle of Hussainiwala,6
Sam Bahadur (film),5
