page_title,change_from_last_week
Next Telangana Legislative Assembly election,17
2023 Rajasthan Legislative Assembly election,12
2023 Madhya Pradesh Legislative Assembly election,10
Telangana Legislative Assembly,9
Next Chhattisgarh Legislative Assembly election,5
2008 Mumbai attacks,4
2018 Telangana Legislative Assembly election,4
Afrin Ali,3
Raja Singh,3
Thummala Nageswara Rao,3
