page_title,users_reverted_past_1_week
2023 Uttarakhand tunnel rescue,9
Nimrit Ahluwalia,8
Kolkata metropolitan area,8
Paruthiveeran,8
Lokesh Kanagaraj,8
Gujarat Titans,8
India national cricket team,7
Bihar,6
Telugu diaspora,6
Sam Bahadur (film),6
