page_title,users_reverted_past_1_week
Hari Hara Veera Mallu: Part 1,12
The RajaSaab,10
Air India Flight 171,9
HAL Tejas,7
Toxic: A Fairy Tale for Grown-Ups,7
2026 Men's T20 World Cup,6
Sreeleela,6
Taarak Mehta Ka Ooltah Chashmah,6
Aneet Padda,6
Veerendra Heggade,5
