page_title,users_reverted_past_1_week
Shamita Shetty,19
Naagin (2015 TV series),16
2022 Uttarakhand Legislative Assembly election,14
2022 AFC Women's Asian Cup,12
Gehraiyaan (film),10
Lucknow Super Giants,10
Dileep,10
Dosa,9
Urdu,9
Ramesh Deo,9
