page_title,users_reverted_past_1_week
2022 Uttar Pradesh Legislative Assembly election,34
2022 Goa Legislative Assembly election,21
Subhas Chandra Bose,7
V. K. Sasikala,7
2022 Manipur Legislative Assembly election,6
2022 Indian presidential election,6
Garhwal (Lok Sabha constituency),6
Varanasi (Lok Sabha constituency),6
Almora (Lok Sabha constituency),4
Punjab Legislative Assembly,4
