page_title,change_from_last_week
2022 Uttar Pradesh Legislative Assembly election,11
Varanasi (Lok Sabha constituency),5
2022 Goa Legislative Assembly election,4
All India Anna Dravida Munnetra Kazhagam,4
Marwar Junction (Rajasthan Assembly constituency),4
K. Krishnankutty,4
Manipur Legislative Assembly,4
Bahadur Singh Dhakad,4
V. K. Sasikala,3
M. G. Ramachandran,3
