page_title,change_from_last_week
Gurpatwant Singh Pannun,12
Sikh Empire,9
Indian Institutes of Technology,9
Kharal,8
Salaar,8
Biryani,8
Chennai International Airport,7
Joint Entrance Examination – Advanced,7
Fighter (2024 film),6
Jailer (film),6
