page_title,users_reverted_past_1_week
Babbar Khalsa,4
Nellie massacre,3
Shiv Sena (Uddhav Balasaheb Thackeray),3
Death of Subhas Chandra Bose,3
Prafulla Chandra Ghosh,3
Next Telangana Legislative Assembly election,2
United Democratic Front (Kerala),2
Uniform Civil Code,2
Dharmendra,2
Vinod Khanna,2
