page_title,change_from_last_week
Babbar Khalsa,3
Death of Subhas Chandra Bose,3
Prafulla Chandra Ghosh,3
Nellie massacre,2
Shiv Sena (Uddhav Balasaheb Thackeray),2
Next Indian general election,2
Operation Blue Star,2
Preamble to the Constitution of India,2
Manish Sisodia,2
Uniform Civil Code,1
