page_title,users_reverted_past_1_week
Hardeep Singh Nijjar,8
Ramesh Bidhuri,8
Kunwar Danish Ali,8
Next Indian general election,5
Next Telangana Legislative Assembly election,5
2023 Rajasthan Legislative Assembly election,5
"Parliament House, New Delhi",4
Raghav Chadha,4
Nari Shakti Vandan Adhiniyam,4
Bharatiya Janata Party,3
