page_title,users_reverted_past_1_week
Emergency (2025 film),19
Fateh (2025 film),14
Sky Force (film),13
Kumbh Mela,13
Jana Nayagan,10
Allahabad,10
Republic Day (India),10
Barroz: Guardian of D'Gama's Treasure,8
2025 Delhi Legislative Assembly election,8
Varisu,7
