page_title,change_from_last_week
Parvesh Verma,6
Communist Party of India (Marxist),5
Akhil Bharatiya Vidyarthi Parishad,3
Dharmendra,3
Prashant Kishor,2
Vallabhbhai Patel,2
Bangla Pokkho,2
L. K. Advani,2
Vitthal Ramji Shinde,2
Telugu Desam Party,2
