page_title,users_reverted_past_1_week
Parvesh Verma,9
Rekha Gupta,7
Communist Party of India (Marxist),6
Akhil Bharatiya Vidyarthi Parishad,4
Prashant Kishor,3
Dharmendra,3
2025 Delhi Legislative Assembly election,2
Sambhaji Raje,2
Anant Kumar Singh,2
Suresh Prabhu,2
