page_title,users_reverted_past_1_week
2022 Uttar Pradesh Legislative Assembly election,29
2022 Goa Legislative Assembly election,19
Subhas Chandra Bose,12
Almora (Lok Sabha constituency),11
2022 Punjab Legislative Assembly election,10
Michael O'Dwyer,9
2022 Manipur Legislative Assembly election,8
Navjot Singh Sidhu,7
Rahul Bajaj,7
Garhwal (Lok Sabha constituency),6
