page_title,users_reverted_past_1_week
Gehraiyaan (film),16
Lata Mangeshkar,15
Lucknow Super Giants,15
2022 AFC Women's Asian Cup,14
Indian Super League,12
Rudra: Boom Chik Chik Boom,12
2022 Indian Premier League,12
Ratanjit Pratap Narain Singh,11
2022 Uttarakhand Legislative Assembly election,10
Taarak Mehta Ka Ooltah Chashmah,10
