page_title,change_from_last_week
Lucknow Super Giants,15
Lata Mangeshkar,13
2022 Indian Premier League,12
2022 AFC Women's Asian Cup,11
Ratanjit Pratap Narain Singh,11
Rudra: Boom Chik Chik Boom,9
Syro-Malabar Catholic Major Archeparchy of Ernakulam–Angamaly,9
Gehraiyaan (film),8
Taarak Mehta Ka Ooltah Chashmah,8
Aditya Birla Fashion and Retail,8
