page_title,users_reverted_past_1_week
2025 Bihar Legislative Assembly election,7
Tamilaga Vettri Kazhagam,5
Next Tamil Nadu Legislative Assembly election,5
Indian Peace Keeping Force,4
Godi media,3
Tejashwi Yadav,3
Ghulam Hassan Mir,3
Next Assam Legislative Assembly election,3
Shashi Tharoor,2
Rabri Devi,2
