page_title,users_reverted_past_1_week
Next West Bengal Legislative Assembly election,4
Dharmendra,3
All-India Muslim League,3
All India Anna Dravida Munnetra Kazhagam,3
2022 Bihar caste-based survey,3
N. T. Rama Rao,2
President of India,2
Mahatma Gandhi,2
Indira Gandhi,2
Revolutionary Socialist Party (India),2
