page_title,users_reverted_past_1_week
Atique Ahmed,11
Mahua Moitra,8
People’s Anti-Fascist Front,6
2023 Karnataka Legislative Assembly election,5
Next Andhra Pradesh Legislative Assembly election,4
Brij Bhushan Sharan Singh,4
Prabhunath Singh,4
Babbar Khalsa,3
Insurgency in Punjab,3
Operation Blue Star,3
