page_title,users_reverted_past_1_week
Sambhaji,14
Pune,13
2025 Kolkata Knight Riders season,12
Jana Nayagan,10
Thandel,10
Kumbh Mela,10
Bajirao I,10
Sankranthiki Vasthunam,9
Battle of Bhupalgarh,9
Chhaava,8
