page_title,change_from_last_week
Tiger 3,17
Toxic (2025 film),13
The Archies (film),11
Joseph Kallarangatt,10
Sandeep Guleria,10
Sanjay Govil,8
"Nizam-ul-Mulk, Asaf Jah I",8
Tripti Dimri,7
Cyclone Michaung,7
Leelavathi (actress),7
