page_title,change_from_last_week
Bhajan Lal Sharma,38
Mohan Yadav,11
Vishnudeo Sai,9
Arvind Limbavali,8
Veerappan,5
Prem Chand Bairwa,5
Diya Kumari,4
Chhattisgarh Legislative Assembly,4
2022 Punjab Legislative Assembly election,4
2024 Indian general election,3
