page_title,users_reverted_past_1_week
Turbo (2024 film),13
Stree 2,10
Andhra Pradesh,10
Isha Malviya,9
Piramal Realty,9
Amaravati,8
Guntur Kaaram,8
Darshan (actor),8
Kalki 2898 AD,8
2024 Mangaf building fire,6
