page_title,users_reverted_past_1_week
Third Modi ministry,12
Narendra Modi,7
Pawan Kalyan,6
Chirag Paswan,6
Mohan Charan Majhi,6
N. Chandrababu Naidu,5
Lok Sabha,5
Nitish Kumar,5
2024 elections in India,5
Annpurna Devi,5
