page_title,users_reverted_past_1_week
Phoolan Devi,7
Andhra Pradesh Legislative Assembly,4
Indian independence movement,4
2025 Delhi Legislative Assembly election,4
C. N. Annadurai,3
Bihar Pradesh Congress Committee,3
2014 Indian general election,2
Sunil Dutt,2
Rajiv Gandhi,2
Bangladesh–India relations,2
