page_title,change_from_last_week
Phoolan Devi,6
Indian independence movement,4
2025 Delhi Legislative Assembly election,4
Andhra Pradesh Legislative Assembly,3
C. N. Annadurai,3
Bihar Pradesh Congress Committee,3
Rajiv Gandhi,2
Bangladesh–India relations,2
Politics in South India,2
1998 Indian general election,2
