page_title,users_reverted_past_1_week
Sukhbir Singh Badal,12
2025 Bihar Legislative Assembly election,4
Indian Secular Front,2
Diya Kumari,2
Social Democratic Party of India,2
Ambedkar Jayanti,2
Bhagwant Mann,2
Bharatiya Janata Party,2
Narendra Modi,2
Ram Janmabhoomi,2
