page_title,users_reverted_past_1_week
Tamil Nadu Legislative Assembly,5
2024 Andhra Pradesh Legislative Assembly election,5
Lok Sabha,4
16th Tamil Nadu Assembly,4
Telangana Legislative Assembly,4
Veerappan,3
2024 Indian general election,3
Parliament of India,3
2024 elections in India,3
Narendra Modi,3
