page_title,users_reverted_past_1_week
Digital India,5
Fundamental rights in India,4
Maqbool Bhat,4
Farooq Abdullah,3
K. Kamaraj,3
Next Telangana Legislative Assembly election,3
V. K. Sasikala,3
Preamble to the Constitution of India,3
Deep Sidhu,3
Manik Saha,3
