page_title,users_reverted_past_1_week
Bigg Boss (Hindi TV series) season 18,23
Gukesh D,20
Pushpa: The Rise,18
Mohammed Siraj,17
Salaar,11
Roti canai,11
Jorhat,11
Pushpa 2: The Rule,10
Chuhra,9
Jasprit Bumrah,8
