page_title,users_reverted_past_1_week
Babri Masjid,8
Bihar Legislative Assembly,6
Y. S. Sharmila,4
2024 Andhra Pradesh Legislative Assembly election,4
Subhas Chandra Bose,4
Janata Party,4
Hema Malini,3
Nitish Kumar,3
Sidhu Moose Wala,3
Rajendra Prasad,3
