page_title,change_from_last_week
Babri Masjid,6
Bihar Legislative Assembly,6
Subhas Chandra Bose,4
Janata Party,4
Narendra Modi,3
Mayawati,3
Bal Thackeray,3
Virbhadra Singh,3
Tamil Nadu Legislative Assembly,3
Mulayam Singh Yadav,3
