page_title,users_reverted_past_1_week
2024 Indian general election,14
Prajwal Revanna,11
Next Bihar Legislative Assembly election,8
Next Kerala Legislative Assembly election,7
2024 Andhra Pradesh Legislative Assembly election,6
Haryana Legislative Assembly,6
Next Tamil Nadu Legislative Assembly election,6
Tamluk (Lok Sabha constituency),5
Maldaha Uttar Lok Sabha constituency,5
Murshidabad Lok Sabha constituency,5
