page_title,users_reverted_past_1_week
Pathaan (film),42
Leo (2023 Indian film),36
Kranti (2023 film),31
Malikappuram,11
Zee Bangla,11
Naagin (2015 TV series),11
YRF Spy Universe,10
Beast (2022 Indian film),10
Hyderabad State,10
Mughal garden,10
