page_title,users_reverted_past_1_week
2023 Tripura Legislative Assembly election,8
India: The Modi Question,8
Next Meghalaya Legislative Assembly election,6
Ashok Gehlot,3
Nirmala Sitharaman,3
Subhas Chandra Bose,2
Sarvepalli Radhakrishnan,2
Alauddin Khalji,2
Telugu Desam Party,2
Muhammad Ali Jinnah,2
