page_title,change_from_last_week
Leo (2023 Indian film),36
Pathaan (film),31
Kranti (2023 film),28
Naagin (2015 TV series),11
Hyderabad State,10
Mughal garden,10
Zee Bangla,9
Danish Farooq Bhat,8
Khadem (caste),8
Jawan (film),7
