page_title,users_reverted_past_1_week
Next Indian general election,8
Nabanna (building),5
Jai Shri Ram,4
Sarojini Naidu,4
2023 Manipur violence,4
M. G. Ramachandran,4
K. Sukumaran (judge),3
Communist Party of India,3
Rattan Lal Kataria,3
2023 Rajasthan Legislative Assembly election,2
