page_title,users_reverted_past_1_week
2022 Morbi bridge collapse,21
Beast (2022 Indian film),18
Bigg Boss (Hindi season 16),16
Doctor G,9
Religion in India,9
Bigg Boss (Tamil season 6),8
Aadhaar,8
Tejasswi Prakash,7
Chalukya dynasty,7
Saif Ali Khan,7
