page_title,users_reverted_past_1_week
Air India Flight 171,66
Retro (film),23
Housefull 5,9
Thug Life (2025 film),8
Ravi Kumar Punia,8
Dr. Rajkumar,8
Indian cricket team in England in 2025,7
Bhool Chuk Maaf,6
Punjabi Hindus,6
The Raja Saab,6
