page_title,change_from_last_week
India–Israel relations,6
Premiership of Narendra Modi,5
Ghazala Hashmi,5
Jagdeep Dhankhar,5
Suresh Prabhu,3
Nitish Kumar,3
Operation Blue Star,2
Presidency of Droupadi Murmu,2
Mahatma Gandhi,2
Left Front (West Bengal),2
