page_title,change_from_last_week
Prajwal Revanna,9
Satya Pal Malik,6
2022 Indian presidential election,5
Rekha Gupta,4
Jammu Praja Parishad,3
Subhas Chandra Bose,2
Jaya Prada,2
N. Chandrababu Naidu,2
Shibu Soren,2
Nisith Pramanik,2
