page_title,users_reverted_past_1_week
Rajya Sabha,7
Odisha Legislative Assembly,6
Indian National Developmental Inclusive Alliance,5
Nagaland Legislative Assembly,4
Aam Aadmi Party,4
Rajasthan Legislative Assembly,3
Karnataka Legislative Assembly,3
Madhya Pradesh Legislative Assembly,3
Utraula Assembly constituency,3
Manipur Legislative Assembly,3
