page_title,users_reverted_past_1_week
Stree 2,19
Bhool Bhulaiyaa 3,19
Brown Rang,18
Bigg Boss Marathi season 5,16
Devara: Part 1,15
Taarak Mehta Ka Ooltah Chashmah,11
Chetan Sharma,10
Chalukya dynasty,9
Kill (film),9
Meiyazhagan,9
