page_title,users_reverted_past_1_week
Arif Mohammad Khan,5
Pawan Kalyan,4
Tamilaga Vettri Kazhagam,4
Rashtriya Lok Dal,4
NISHAD Party,3
Devendra Fadnavis,3
Next Tamil Nadu Legislative Assembly election,3
Pranab Mukherjee,2
Reservation in India,2
Krishnanand Rai,2
