page_title,users_reverted_past_1_week
Brown Rang,20
Stree 2,18
Saripodhaa Sanivaaram,14
Laughter Chefs – Unlimited Entertainment,10
Jani Master,10
Diljit Dosanjh,10
Parvati,9
2024 Kolkata rape and murder incident,9
The Greatest of All Time,8
Thunivu,8
