page_title,users_reverted_past_1_week
Kunal Ghosh,33
2024 Haryana Legislative Assembly election,14
Debangshu Bhattacharya,9
Nitish Kumar,6
2024 Maharashtra Legislative Assembly election,5
Gopal Singh (politician),5
All India Anna Dravida Munnetra Kazhagam,4
Vice President of India,4
Atishi Marlena,4
Shatarup Ghosh,4
