page_title,users_reverted_past_1_week
Nupur Sharma (politician),18
2022 BJP Muhammad remarks controversy,17
Sidhu Moose Wala,11
Maharashtra Legislative Assembly,7
Rajya Sabha,7
Campus Front of India,4
Rajasthan Legislative Assembly,3
2022 Indian presidential election,3
2022 Gujarat Legislative Assembly election,3
Next Jammu and Kashmir Legislative Assembly election,3
