page_title,users_reverted_past_1_week
Samrat Prithviraj,37
2022 monkeypox outbreak,23
Nayanthara,15
Satyendra Nath Bose,14
Lokesh Kanagaraj,13
Naagin (2015 TV series),13
Fear Factor: Khatron Ke Khiladi,9
Ahluwalia (caste),9
M. F. Husain,9
Mithali Raj,8
