page_title,change_from_last_week
Samrat Prithviraj,34
Satyendra Nath Bose,14
Nayanthara,13
Naagin (2015 TV series),12
2022 monkeypox outbreak,10
M. F. Husain,9
Mithali Raj,7
Sunil Chhetri,7
Animal sacrifice in Hinduism,7
Bharti Sharma,7
