page_title,change_from_last_week
Gujarat Legislative Assembly,5
Politics of Tamil Nadu,4
Rajya Sabha,3
K. V. Thomas,3
Attack on Delhi Chief Minister's house,3
2021 West Bengal Legislative Assembly election,2
J. Jayalalithaa,2
Renu Kumari,2
Mamata Banerjee,2
2014 Maharashtra Legislative Assembly election,2
