page_title,change_from_last_week
Lock Upp (Season 1),37
K.G.F: Chapter 2,15
Fear Factor: Khatron Ke Khiladi,9
Runway 34,7
Jamaat-e-Islami Kashmir,6
Ek Villain Returns,6
Sandeep Unnikrishnan,6
Harris Jayaraj,6
Jersey (2022 film),5
A. A. K. Niazi,5
